ID,Artist,Track,Popularity,Acousticness,Danceablility,Energy,Key,Mode,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Time Signature
6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,Even Flow,76,0.00178,0.394,0.944,10,0,4.54e-06,0.298,-6.506,0.0761,0.265,105.338,4
2JdzB67NvIa90K4gEZPLeX,The Presidents Of The United States Of America,Lump,69,0.00468,0.499,0.873,6,1,0.0,0.165,-3.902,0.0386,0.864,142.726,4
6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Man in the Box,73,0.00045,0.355,0.791,8,1,0.0,0.0969,-7.565,0.0453,0.758,106.392,4
3eMYc6FK9XvyauIaxcJtRS,The Smashing Pumpkins,Drown,60,0.00849,0.432,0.415,2,1,0.927,0.107,-9.755,0.0357,0.189,144.0,4
2EiA1EfoX6jFGVCGqkBiT6,Temple Of The Dog,Hunger Strike - 25th Anniversary Mix,5,0.0268,0.388,0.741,7,1,7.42e-06,0.121,-6.454,0.0301,0.346,137.763,4
53eJFr4Mfbw5PXJ01K6cFw,Pearl Jam,Daughter (Remastered),68,0.00746,0.615,0.702,7,1,0.00431,0.0608,-9.686,0.0278,0.734,96.99,4
62nQ8UZVqR2RMvkJHkcO2o,Pearl Jam,Jeremy,74,0.0404,0.285,0.846,2,1,0.0,0.182,-6.472,0.0438,0.287,108.808,4
7FRfYOql61DGDp9VPPe2qA,Alice In Chains,Down In A Hole,63,0.0134,0.357,0.795,6,1,0.00013,0.111,-5.909,0.0337,0.416,97.171,4
2tkyEHSkv0I3l4OkBe1FnO,Soundgarden,Spoonman,9,1.86e-05,0.256,0.909,0,1,0.34,0.28,-5.6,0.0394,0.83,186.649,4
3VEFybccRTeWSZRkJxDuNR,The Presidents Of The United States Of America,Peaches,66,0.0146,0.417,0.849,1,0,0.000387,0.0673,-4.199,0.0481,0.594,94.267,4
6ifDwKH8OlIWPcXuWMyST2,Veruca Salt,Volcano Girls,4,0.000902,0.542,0.957,4,1,1.34e-06,0.424,-2.794,0.0368,0.612,131.492,4
49t1GWE6ZiEoBgN92oMDdM,Hole,Doll Parts,60,0.147,0.245,0.542,7,1,4.05e-06,0.102,-7.159,0.0324,0.365,204.824,4
0F2LiyHp9E0pAanpfnzHNp,The Smashing Pumpkins,Cherub Rock - Remastered 2011,64,5.91e-06,0.371,0.866,9,1,0.58,0.196,-7.426,0.039,0.447,87.254,4
3e2fDgC93LGc9Lbdvr6I9k,Mad Season,River Of Deceit,54,0.111,0.461,0.246,0,1,0.000374,0.0963,-13.487,0.0298,0.178,88.446,4
3z5ggGtcs4t8pizW521gW9,L7,Pretend We're Dead,59,5.62e-06,0.569,0.789,4,1,0.642,0.0811,-8.559,0.0309,0.911,115.152,4
7geL2YhrXDr9tFjoNJMaSZ,Toadies,Possum Kingdom,49,0.0742,0.564,0.654,11,0,0.148,0.131,-7.507,0.0251,0.446,181.081,4
43MISNkxKhfhjk2PD4VKeQ,Temple Of The Dog,Say Hello 2 Heaven - 25th Anniversary Mix,3,0.0513,0.31,0.768,0,1,2.05e-05,0.371,-6.611,0.0332,0.303,148.473,3
3vaONhSGEscyYeYoGpMLW4,Sponge,Plowed,54,0.00252,0.412,0.88,1,1,4.39e-05,0.09,-9.001,0.045,0.234,105.241,4
4EiLHuUSKTlaGmdR17J2tc,Screaming Trees,Nearly Lost You,56,3.37e-05,0.192,0.908,7,1,0.000162,0.279,-9.127,0.072,0.481,201.254,4
0ecuZefr04QYl0cGpT53Nz,Jerry Cantrell,Cut You In,51,0.225,0.632,0.742,10,1,0.00115,0.138,-6.785,0.0342,0.725,119.509,4
09hctAvAEUpm7MKl1RBK2j,Melvins,Revolve,54,0.000274,0.448,0.796,2,1,0.443,0.171,-7.896,0.0283,0.565,97.178,4
5vlvuYDeC10hTC82qT6In3,Dinosaur Jr.,Start Choppin',3,0.00411,0.373,0.755,2,1,0.000799,0.0635,-7.574,0.103,0.57,111.813,4
2dLBo6rg8B2OuhuCETN9Dd,Mother Love Bone,Crown Of Thorns,42,0.142,0.356,0.419,4,0,1.41e-06,0.0964,-13.85,0.0294,0.433,142.133,4
50f5BoytJN3FrlUtDgltO5,Gruntruck,Crazy Love,46,2.11e-05,0.43,0.885,0,1,6.97e-05,0.447,-6.418,0.0354,0.56,106.096,4
0donjzZGsCA2PfPUA4EdMN,Screaming Trees,Shadow of the Season,49,4.63e-05,0.163,0.937,0,1,0.00297,0.372,-5.502,0.0882,0.413,184.482,4
6qJw4fs0BB5pxYvb9RXuJk,Love Battery,Between The Eyes,3,0.171,0.634,0.91,2,1,0.00321,0.102,-8.332,0.0289,0.817,103.399,4
7fJZisLc35j8EbIQxTFx8b,Skin Yard,Burn a Hole,46,1.38e-05,0.232,0.876,2,1,0.258,0.255,-8.287,0.0415,0.133,103.556,4
3Fg4SlOiqKDodVJbAM2Gut,Mudhoney,Suck You Dry - 2008 Remaster,48,3.19e-06,0.248,0.98,6,1,0.795,0.0688,-7.1,0.0878,0.513,152.956,4
2BabU2GZT5laWFWslSeUIo,Seaweed,Losing Skin,2,6.51e-06,0.209,0.951,0,1,0.00657,0.0829,-6.326,0.0609,0.471,100.947,4
7HvRYprYqG9Plg5qjZ4yfH,Green River,Swallow My Pride,2,0.42,0.347,0.869,4,1,0.0,0.76,-11.481,0.0925,0.194,127.509,4
3YsG8BwqrJzM3DOqYpFLp0,Tad,Leafy Incline,45,1.58e-05,0.24,0.863,11,0,0.416,0.0944,-8.046,0.0402,0.331,75.591,4
5eXJylmFFCqixTxJGYKny8,Malfunkshun,Jezebel Woman,44,0.000689,0.217,0.736,9,0,2.46e-06,0.0821,-7.309,0.0409,0.246,130.404,4
1e8D1BCD2afT56Km7UahpB,Coldplay,Church,36,0.00865,0.449,0.736,11,0,0.145,0.147,-6.98,0.0368,0.133,123.973,4
57CsOeLJrdI20fS4Z8pZPj,James Arthur,You (feat. Travis Barker),69,0.184,0.616,0.835,9,0,0.0,0.26,-4.982,0.111,0.713,145.071,4
7Az7CZGlPdRMq8E4rfOAS3,The Goo Goo Dolls,Miracle Pill,59,0.0487,0.503,0.727,0,1,0.0,0.128,-3.256,0.0257,0.717,160.043,4
6kXNnS7JJz0nAv4XEwEmQJ,Avicii,Heart Upon My Sleeve (feat. Imagine Dragons),68,0.316,0.588,0.601,4,0,0.0,0.148,-5.983,0.0332,0.38,126.06,3
5LadhdTfrXz44rPF7lMVhm,X Ambassadors,HEY CHILD,15,0.0037,0.71,0.672,5,1,9.93e-06,0.0832,-5.547,0.0453,0.525,111.974,4
7CURMjvpE285aV8VGBhznH,SAINT PHNX,Sorry,58,0.0184,0.594,0.788,10,1,0.0,0.165,-5.34,0.0481,0.394,81.988,4
6eh5xkEZFIUrP6HCWAZqpZ,Smash Into Pieces,Arcadia,54,0.0091,0.564,0.916,1,0,0.0,0.562,-3.209,0.0435,0.44,107.027,4
6Tvzf3VEi16JMhAgOwdt2y,Imagine Dragons,Birds,79,0.0146,0.649,0.517,1,0,1.63e-06,0.145,-7.428,0.0297,0.35,119.997,4
3FnrpYP8QSbYXbp8i8UQKO,Bishop Briggs,CHAMPION,63,0.0148,0.619,0.702,4,1,1.4e-05,0.15,-3.552,0.0344,0.326,98.004,4
4gwn7B6ycyStqUeNfPbYhM,The Faim,Humans,57,0.058,0.555,0.775,3,0,0.0,0.124,-2.96,0.0282,0.642,141.038,4
7J1J3w67B0VEjF4jj0NzmE,American Authors,Bring It On Home (feat. Phillip Phillips & Maddie Poppe),58,0.0483,0.669,0.864,0,1,0.0,0.0704,-5.15,0.0428,0.672,99.033,4
23IiPlo0XJECBW06GB22O2,Waterparks,I Miss Having Sex But At Least I Don't Wanna Die Anymore,68,0.0808,0.614,0.833,8,1,0.0,0.351,-4.126,0.0641,0.855,148.136,4
2kz20xeZlT3nEdsUcgzc8q,Bastille,Doom Days,36,0.628,0.668,0.615,10,0,0.0,0.135,-8.337,0.0675,0.542,137.048,4
43aNLlvCErobCJHCBOz7c1,James Blunt,The Truth,68,0.0578,0.673,0.688,1,1,1.44e-05,0.133,-6.434,0.0527,0.848,121.967,4
653SgdD6rQ9YPtsqRgQVzm,MØ,Blur (feat. Foster The People),64,0.0148,0.616,0.809,1,0,0.0,0.718,-4.775,0.033,0.468,140.007,4
2gTdDMpNxIRFSiu7HutMCg,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),81,0.0257,0.628,0.744,7,1,0.0,0.313,-4.718,0.0379,0.277,119.921,4
0voZNx2tgpOqiOvJQry4nF,Stealth,Never Say Die,25,0.0612,0.536,0.811,0,1,0.0,0.354,-4.083,0.0397,0.484,86.036,4
48C69MxPGtl8Yk49ruZvIU,New Politics,Ozone,53,0.0315,0.594,0.866,9,0,0.000586,0.08,-4.741,0.0828,0.856,160.025,4
07wX6N12kg4zZ2gI8IrB1y,Theory of a Deadman,Strangers,56,0.0241,0.575,0.699,6,0,9.36e-06,0.158,-6.569,0.0497,0.811,170.013,4
2c6Uq8uAh1pgJ60arnDlhK,Super Whatevr,yours truly.,43,0.0936,0.857,0.702,4,1,0.0,0.103,-5.135,0.0777,0.882,100.023,4
0evOmsnfWAqsGJlSTICgz7,Halflives,Rockstar Everyday,48,0.0276,0.701,0.821,5,0,0.00269,0.0875,-4.496,0.0335,0.651,107.99,4
7a0VLUciBUdE2RmpEnod9O,ufo ufo,Fools,58,0.168,0.702,0.603,7,0,0.0,0.213,-6.833,0.0598,0.717,106.023,4
70pP6E6VvznsfrSsznnQnk,Dermot Kennedy,All My Friends,73,0.226,0.509,0.658,0,1,0.0,0.329,-6.348,0.0753,0.196,104.401,4
0qfFhl3d2x5ttzIxWggvNg,morgxn,A New Way,51,0.002,0.423,0.849,11,0,0.0,0.394,-3.454,0.0496,0.495,85.065,4
0qBiXX7EJHTajPG3lJX73x,Fitz and The Tantrums,OCD,55,0.00648,0.684,0.819,7,0,0.00169,0.0694,-5.996,0.0493,0.893,160.079,4
4WRcQjZc6uVN0eNY0uxSqj,Smash Into Pieces,Ego,50,0.0289,0.664,0.89,11,1,2.81e-05,0.66,-2.989,0.0499,0.484,110.058,4
0L2qqaT3rO7DjuBThrPShC,Telegraph,Down in the River - Radio Edit,42,0.0488,0.493,0.571,5,0,0.0,0.1,-5.487,0.0272,0.401,164.975,3
1maoY6K6fsTEv9fhXhBL14,The Script,The Last Time,71,0.0567,0.508,0.744,5,1,0.0,0.193,-3.421,0.0356,0.129,132.067,4
3rW3AcbckHaioP4S3CvKLq,Deaf Havana,Saviour - Edit,43,0.0166,0.406,0.955,1,1,0.0,0.131,-1.31,0.0697,0.685,88.954,4
0eL459KLWfWjAJswx9MysK,The Script,Something Unreal,67,0.00259,0.572,0.775,0,1,1.01e-05,0.139,-4.828,0.0587,0.501,133.914,4
5XnoBgQdTnpnpq9zbcycEN,Hot Chelle Rae,I Hate LA,49,0.0234,0.854,0.457,0,1,0.0,0.0887,-6.649,0.0607,0.504,139.018,4
2mk5e4O2AKTvGCDqz4YUuq,Alice Merton,Easy,45,0.164,0.872,0.643,9,0,1.18e-05,0.104,-4.965,0.135,0.514,146.95,4
1CtlK5ajs2MVmZyq3vrM3A,Simple Creatures,One Little Lie,50,0.028,0.51,0.885,0,1,0.0,0.186,-5.616,0.0428,0.684,165.025,4
7zpMz3am0n83WmDxVqp9GQ,PVRIS,Hallucinations,63,0.044,0.635,0.711,11,0,0.0134,0.105,-4.742,0.034,0.562,107.997,4
0r2qWobW2xckEaeMbGU0AU,BANNERS,No One Knows Us,58,0.43,0.385,0.394,0,1,0.0,0.16,-7.706,0.0291,0.231,94.712,4
4YkQnt0L3Zz8brw3Z9WElf,Walk Off the Earth,Home Alone,54,0.305,0.532,0.707,11,1,2.11e-06,0.374,-7.291,0.0461,0.602,157.845,1
7Itd8eCaUVtRelPuCkXYhS,Twenty One Pilots,The Hype - Alt Mix,57,0.0115,0.466,0.867,9,1,5.17e-06,0.38,-4.756,0.158,0.503,174.019,4
6CNvzo37dUI7baavVzEoxR,Neon Trees,Used To Like,56,0.000409,0.535,0.933,8,1,0.0,0.375,-4.039,0.0362,0.514,152.082,4
3VUZPfPPR6pTMacV8Bd0cF,MisterWives,coming up for air,57,0.000785,0.646,0.791,0,1,0.00156,0.405,-4.986,0.0361,0.511,102.98,4
5uYigG075cClT7rhZALJNL,Louis Tomlinson,We Made It,74,0.0108,0.533,0.778,10,1,0.0,0.367,-4.848,0.031,0.64,155.106,4
4h6DKQXRY2zxFHlEqYuaax,Seether,Broken,2,0.0176,0.668,0.469,4,0,0.0,0.0882,-5.618,0.0267,0.188,123.688,4
1BExV8JprNJLvLeDE9qdEW,Staind,It's Been Awhile,66,0.00189,0.509,0.774,6,1,0.000549,0.143,-4.054,0.0338,0.0824,116.529,4
1Nuqm2gavvcmZtEFWvbDbK,3 Doors Down,When I'm Gone,6,0.00446,0.455,0.764,2,1,0.0,0.105,-5.633,0.0327,0.359,74.021,4
1cRNEme8Bp7V8eNIAeyiAk,Lifehouse,Hanging By A Moment,3,0.00103,0.54,0.866,1,1,0.0,0.0971,-4.901,0.0364,0.441,124.595,4
1YrJCGCuGZQFBwTb6gwIEM,Puddle Of Mudd,Blurry,11,0.0102,0.44,0.932,3,0,0.0,0.142,-4.488,0.0584,0.495,157.438,4
5vVmnv4EN3X2VBa5Fo3UFM,Live,Lightning Crashes,61,0.263,0.391,0.427,11,1,8.62e-06,0.174,-9.271,0.0438,0.45,93.192,4
7lNxDmqhKTOAlFBPCmkvLc,Creed,My Sacrifice,8,8.66e-05,0.318,0.879,2,1,1.04e-06,0.0808,-6.06,0.0506,0.25,146.312,4
4PkJ7c9y1CwpuVOiJODnCZ,Nickelback,Someday,69,0.000616,0.455,0.858,11,0,0.000247,0.226,-5.659,0.0391,0.597,163.118,4
4In6YbLZkQsVnjXdXUKcEi,Puddle Of Mudd,She Hates Me,8,0.00643,0.585,0.757,4,1,0.0,0.741,-5.424,0.0302,0.619,109.781,4
5NeIONQWJ25uPylJBJiO4c,Stone Sour,Through Glass,73,0.0417,0.545,0.753,3,0,0.0,0.389,-4.618,0.036,0.434,105.754,4
6rUp7v3l8yC4TKxAAR5Bmx,Three Days Grace,I Hate Everything About You,74,0.00461,0.498,0.83,6,0,0.0,0.139,-5.157,0.0421,0.453,89.342,4
0gmbgwZ8iqyMPmXefof8Yf,Nickelback,How You Remind Me,79,0.00135,0.446,0.764,10,1,0.0,0.099,-5.042,0.033,0.543,172.094,4
5ZPp1V3PufN6qhAe3rLNmb,3 Doors Down,Kryptonite,10,0.00657,0.544,0.878,11,0,1.43e-05,0.17,-5.145,0.0288,0.527,99.024,4
40LQiUUUKXVGyNs09lHVjW,Hinder,Lips Of An Angel,72,0.0217,0.476,0.736,2,1,1.08e-06,0.203,-5.38,0.0343,0.251,129.084,4
6lYkFYPKdyOSSZ5xHCJbYg,Highly Suspect,My Name Is Human,55,8.83e-05,0.507,0.723,2,0,0.000189,0.0852,-5.577,0.0288,0.188,140.032,4
5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,Everlong,78,5.99e-05,0.413,0.881,11,0,0.000308,0.0805,-5.541,0.0367,0.364,158.066,4
7d7eDR4LzeYwfJegcS2Zg0,False Advertising,You Said,32,1.65e-05,0.431,0.833,10,1,0.000531,0.282,-7.551,0.038,0.568,170.877,4
4eAwB5pnKFTmsgc3zWoYO0,Seether,Fake It,75,0.00141,0.611,0.95,8,1,1.59e-06,0.0543,-3.509,0.0518,0.607,132.078,4
6WdoToI0z5f4A4kbZ3SXoa,Fuel,Shimmer - Single Version,57,0.00238,0.48,0.792,7,1,0.0,0.169,-6.443,0.0411,0.465,114.605,4
3yAv8odZcXu8yzKxYgeagf,Shinedown,45,47,0.0022,0.446,0.657,7,1,0.0,0.189,-4.494,0.0262,0.215,152.132,3
0nTiC2fGkM4q8bGlBKGrGx,10 Years,Wasteland,54,0.000344,0.404,0.797,6,0,0.000352,0.0824,-5.047,0.0763,0.361,146.58,4
5J19HPdmJHOEu32iyZEt5k,Candlebox,You,55,0.00789,0.329,0.861,11,0,2.88e-06,0.0844,-5.855,0.147,0.599,195.303,3
3NhdBIiNvq6q2mPpHwkfDg,Silverchair,Tomorrow,4,0.000413,0.307,0.736,2,1,0.000102,0.0991,-6.022,0.0339,0.55,146.915,4
37EJtTS7jT5WUyXGZzrwnI,Everclear,Santa Monica,69,0.156,0.491,0.942,7,1,0.0,0.367,-5.333,0.132,0.387,100.446,4
2qJkesdHu9sMMVFgkRkqhQ,Theory of a Deadman,Angel,69,0.00251,0.443,0.844,11,0,0.0,0.085,-5.414,0.0425,0.452,76.001,4
0l9l90a1zB3wUObtwWbqHy,Bush,Glycerine,12,0.0365,0.447,0.337,5,1,0.00124,0.0945,-11.402,0.0325,0.0827,114.422,4
6tpGF2kYnrqO0S44jKxduZ,Tantric,Breakdown,59,0.00936,0.569,0.945,8,0,0.0,0.121,-5.673,0.0503,0.483,100.04,4
34u6SdMgxdA0QZLUo24guk,Bush,Swallowed - Remastered,4,0.00136,0.252,0.559,1,1,0.000133,0.28,-6.1,0.0358,0.125,179.446,4
4RK9fDCNpy1hFgCV4fPdd2,Puddle Of Mudd,Uh Oh,52,0.00145,0.434,0.818,11,1,0.0,0.0799,-3.905,0.0578,0.598,172.061,4
3AoSqIShcfu9WMECozFOG1,Red Sun Rising,The Otherside,43,7.54e-05,0.526,0.761,11,1,0.907,0.109,-6.151,0.0258,0.282,100.057,4
0o995gJCGebaza0LWybToU,Audioslave,Doesn't Remind Me,65,0.169,0.457,0.768,9,1,0.0,0.103,-3.592,0.0378,0.232,99.739,4
5aZaHTt5vHKRTT7J9RrnRu,Days Of The New,Shelf In The Room,2,0.0335,0.622,0.613,6,1,8.25e-05,0.204,-9.041,0.0263,0.316,128.99,4
1k0FCgVwb1jZR57ESOWUVa,Default,It Only Hurts,58,0.000593,0.522,0.777,5,1,0.258,0.286,-4.047,0.0274,0.502,97.903,4
0leJYiYyZE6jjXCEVYUQAm,Badflower,Heroin,61,0.204,0.503,0.709,11,1,0.00438,0.0675,-5.809,0.0431,0.12,143.113,4
1612JQ4JxS8bm5ky53N3bH,Our Lady Peace,Superman's Dead,54,0.0104,0.247,0.869,1,1,8.59e-06,0.0954,-8.382,0.0542,0.601,175.26,4
6FFwt1ea9hJ4MfMQLywahm,12 Stones,Anthem For The Underdog,59,0.000651,0.2,0.863,5,1,0.0,0.339,-3.424,0.0626,0.468,93.977,3
00WXjbcR195RztyuAQ90ub,Hurt,Rapture,49,0.00641,0.444,0.702,6,1,7.75e-06,0.217,-6.799,0.0608,0.27,148.096,4
13heJXQpJsfROWJpNR22e0,Aranda,Don't Wake Me,46,4.23e-05,0.519,0.876,6,0,3.37e-05,0.128,-5.007,0.0489,0.388,145.926,4
7zEjlLTAVkJImpHA8Lc1we,Saint Asonia,Better Place,43,9.07e-05,0.356,0.886,6,1,0.0,0.245,-3.452,0.0597,0.389,187.976,4
0Koa8BM3bN0MKQt88srgbj,Superheaven,Youngest Daughter,40,0.00057,0.491,0.761,8,1,0.115,0.366,-6.812,0.0389,0.407,129.684,4
2ulg6v1K4pj8Pf6xzNAZGi,Fangclub,Hesitations,44,0.000352,0.428,0.696,9,1,0.000368,0.0944,-6.416,0.0322,0.612,167.891,4
0Jixcs5VNkKf2Sfrzm4rQm,Bloody Knees,Not Done,41,0.00866,0.401,0.827,5,1,2e-06,0.134,-5.243,0.0499,0.324,125.025,4
3zfVj6UVenatGKid6QirRW,Oleander,Fight,43,0.000289,0.46,0.978,1,0,6.62e-06,0.329,-5.25,0.0982,0.302,92.51,4
4LGKzrdEeBwR9UHCGlDT0W,Foo Fighters,I'll Stick Around,58,0.00254,0.306,0.985,0,1,0.626,0.13,-6.687,0.0822,0.255,133.963,4
6lgsxp4M1RmnkivCqp6kPa,Silverchair,Abuse Me,49,0.303,0.475,0.679,9,0,1.78e-05,0.108,-8.212,0.0319,0.33,103.653,4
1wmhxJv0TJKtiUhwsyoCKs,Big Spring,Coming Down,46,5.28e-05,0.355,0.872,3,1,8.39e-05,0.2,-5.877,0.0644,0.208,76.037,4
3cWAHAlvLALNA0hnqmUzsB,Teenage Wrist,"Stoned, Alone",45,3.71e-05,0.426,0.824,7,1,0.0515,0.0477,-3.698,0.0342,0.521,82.021,4
0dzglh5h1n8Jggd7rBbR8P,Joyous Wolf,Quiet Heart,42,3.87e-05,0.375,0.969,7,1,0.000113,0.326,-5.704,0.06,0.558,179.048,4
2I2i2xm7RFAz06ZYsvlzPT,The Who,I Don't Wanna Get Wise,19,0.0326,0.49,0.901,10,1,2.96e-06,0.136,-3.466,0.0419,0.397,132.956,4
6kdM8ydQjUwkGkxCozayJy,Bon Jovi,Unbroken,61,0.0787,0.229,0.671,8,1,0.0,0.1,-5.567,0.0437,0.412,69.922,5
2E5ufno5JwzZiA96JiHUGN,Lenny Kravitz,Low,58,0.0516,0.803,0.682,8,0,0.000223,0.0456,-3.459,0.037,0.926,106.431,4
03HA3VjUvxG7BiYX146J0a,J.J. Cale,Go Downtown,47,0.857,0.589,0.404,0,0,0.416,0.12,-12.082,0.0379,0.663,152.457,4
5bpaHLJ08GNBKW35ZfCYJy,Bruce Springsteen,Hello Sunshine,57,0.438,0.546,0.438,2,1,0.0443,0.192,-10.29,0.032,0.274,120.022,4
2dhJM2skHC9D41gHj34Kgw,U2,You’re The Best Thing About Me,62,0.002,0.65,0.78,2,1,1.18e-06,0.294,-6.713,0.0351,0.809,117.023,4
7mHKh4SM1RrPfGqcSLnzkq,Van Morrison,Days Gone By,55,0.415,0.74,0.714,7,1,0.0,0.117,-6.407,0.0559,0.816,140.042,4
124qbCWKsFvtyzbu8b4HJN,Roger Waters,Déjà Vu,53,0.523,0.551,0.328,7,1,0.431,0.116,-11.37,0.0293,0.18,129.13,4
22UgD3bRXzveuNnhZP72a4,The Who,Ball and Chain,49,0.00515,0.44,0.848,9,1,0.465,0.0725,-5.6,0.0313,0.269,90.027,4
6Pt9gKCvcb970sLaTXhld1,Blondie,Long Time,48,0.000116,0.521,0.808,11,0,0.0,0.201,-4.504,0.0339,0.441,119.935,4
5Op9PcisNc0oGnS4dysmbu,Bryan Adams,Shine A Light,54,0.000735,0.552,0.858,0,1,7.55e-06,0.178,-3.942,0.0386,0.69,126.961,4
4ZxEF6c6dHYiRkGQjsZEY5,Iggy Pop,Loves Missing,54,0.0398,0.418,0.571,3,1,0.487,0.106,-9.139,0.0367,0.516,189.957,4
7FUwV2j6iYeLemfKodARmw,Ringo Starr,Life Is Good,41,0.00996,0.652,0.667,9,1,3.04e-06,0.119,-5.513,0.0274,0.806,126.928,4
2Hmz8V8A5S23VT0h4Y2ZDB,Status Quo,Liberty Lane,40,0.00522,0.622,0.682,2,1,8.51e-06,0.177,-8.14,0.0312,0.967,146.985,4
1fVzpydMREur3ZJYTiDSgq,Deep Purple,All I Got Is You,40,0.000261,0.377,0.913,4,0,0.000434,0.0751,-5.954,0.0565,0.349,78.049,4
4Yq4i6ISO9v5NFYaiWgR4C,Rod Stewart,Stop Loving Her Today,49,0.0146,0.411,0.565,10,1,0.00353,0.313,-7.166,0.0272,0.301,76.984,4
6QsaoM6upioGbe4WZhLCmc,TOTO,Chelsea,45,0.0185,0.695,0.612,0,0,0.00388,0.125,-12.402,0.0434,0.58,109.01,4
5qm4gm7bgRqOsle2HhlaF7,Steve Miller Band,Killing Floor,2,0.219,0.738,0.832,2,1,0.364,0.26,-4.983,0.0343,0.696,139.086,4
4IRSKJjzbeO0qJoT6yejDZ,Paul McCartney,Come On To Me,41,0.0368,0.675,0.876,0,1,0.0,0.144,-3.307,0.0258,0.812,93.311,4
2YsRHLJ87gpTeseu6EfVLx,Electric Light Orchestra,From Out of Nowhere,53,0.405,0.149,0.637,2,1,0.962,0.202,-7.033,0.0422,0.365,200.085,4
5YIvqEmx62bGzXluzNkHAP,Paul Weller,The Soul Searchers,41,0.0936,0.679,0.583,11,0,0.611,0.127,-7.524,0.0274,0.478,119.993,4
1t8VoYuUY5oA2QKbquMZQp,Electric Light Orchestra,Down Came the Rain,56,0.105,0.548,0.823,0,1,0.914,0.651,-7.313,0.037,0.574,114.02,4
3d9snMJKWWca3FB7PwJ5gx,Ringo Starr,What’s My Name,39,0.00687,0.479,0.84,7,1,0.000647,0.214,-5.629,0.031,0.725,149.968,4
2w9kljwEMm6gVFhPSQrzmE,Robbie Robertson,I Hear You Paint Houses,19,0.116,0.758,0.627,9,1,0.000727,0.106,-7.831,0.0523,0.601,98.507,4
0luikRcaiVx5eejcYyNh3Y,Marillion,Estonia,35,0.674,0.309,0.414,10,1,5.25e-06,0.117,-10.255,0.0297,0.374,151.979,4
6jFp2s1RhPF5piYacNLsYd,Sting,So Lonely - My Songs Version,47,0.00379,0.637,0.87,2,1,2.73e-05,0.0771,-3.796,0.13,0.735,82.044,4
7pse475uICmWRY5hEkvPvI,Jimi Hendrix,$20 Fine,46,0.0896,0.569,0.887,0,1,0.431,0.345,-8.972,0.0397,0.738,120.949,4
1xvbeaWhNbKdYqr1AQaXyx,Stray Cats,Cat Fight (Over A Dog Like Me),32,0.00144,0.484,0.787,0,1,0.0013,0.217,-7.431,0.0415,0.638,106.645,4
0DERH4d9UnaJJuFoufN3dg,Simple Minds,For One Night Only,19,0.00213,0.432,0.894,4,1,0.000313,0.108,-6.606,0.0592,0.229,140.008,4
3aZ3etcvQTzgRn2X4WZlzX,Steve Perry,No Erasin',41,0.11,0.542,0.869,2,1,0.0,0.103,-4.814,0.0401,0.295,129.863,4
0NrWlujfMeGgRlWRJi00zL,Robert Plant,The May Queen,47,0.348,0.349,0.714,0,1,0.323,0.124,-7.243,0.0348,0.685,94.435,4
7uWPQnmMjqyhcGuHNY79ob,Neil Young,Milky Way,43,0.807,0.584,0.14,9,0,0.000179,0.108,-17.416,0.0351,0.189,75.253,4
2CuXNmzClkDWeTl6AsXBMt,Hollywood Vampires,Who's Laughing Now,33,0.00264,0.557,0.914,9,1,0.00749,0.521,-3.886,0.0369,0.666,127.985,4
4iGBPovu7Hy7TUg6Wk6pjt,Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],58,0.000103,0.421,0.859,1,1,0.000248,0.1,-4.333,0.0694,0.373,166.099,4
6pymDBwVLIAyoiW8BdlRbF,The Who,All This Music Must Fade,50,0.00165,0.503,0.926,2,1,0.0145,0.34,-4.979,0.0404,0.504,152.02,4
0toYxUoM8HP6isTJsKNKqa,Whitesnake,Trouble Is Your Middle Name,45,0.00389,0.309,0.987,11,0,3.05e-05,0.489,-3.452,0.102,0.136,158.057,4
4j6Pq3SGop6DSZLd28DTjx,Morrissey,Morning Starship,49,0.0439,0.515,0.815,2,1,2.95e-05,0.0814,-5.051,0.0428,0.48,146.995,4
0DYFK6GnldzwhuA2wwAnmn,Pixies,St. Nazaire,39,3.34e-05,0.347,0.974,4,0,0.0551,0.344,-5.258,0.0437,0.574,152.017,4
12XBk6u0E6HIkrjImA3tzC,Uriah Heep,Grazed by Heaven,37,9.45e-05,0.391,0.988,7,1,0.00112,0.251,-3.715,0.0905,0.562,179.979,4
4fM3IUQ9kh3fYh2Ni1iPZU,Grand Slam,Gone Are The Days (Radio Edit),30,0.000264,0.5,0.92,8,1,0.0,0.383,-4.198,0.0444,0.651,139.987,4
4tRR0oqkIFjs39wC5cAuK6,Neil Young,Shut It Down,54,0.0157,0.383,0.577,4,1,0.0,0.0812,-12.461,0.03,0.23,79.96,4
09bH2kOPOfgYRB9IxDh9iw,Fall Out Boy,Bob Dylan,50,0.000394,0.492,0.911,9,1,0.0558,0.349,-3.618,0.0425,0.57,100.083,4
